id,speciality_code,test_code,name_uz,name_cy,name_ru,name_en,created_at,updated_at,admission,type,year,subject_1,subject_2,subject_3
41620,5110600212,,Tarix (Tomdi tumani),Tarix (Tomdi tumani),Tarix (Tomdi tumani),,2020-07-12 16:43:14,2020-07-12 16:43:14,"O:27:""common\models\AdmissionData"":18:{s:4:""name"";N;s:9:""test_code"";N;s:15:""speciality_code"";N;s:8:""subject1"";N;s:8:""subject2"";N;s:8:""subject3"";N;s:7:""quote_c"";d:110;s:7:""quote_p"";d:110;s:7:""place_c"";i:10;s:7:""place_p"";i:11;s:10:""ball_con_c"";d:155.19999999999999;s:10:""ball_con_p"";d:147.30000000000001;s:14:""avg_ball_con_c"";d:170.5;s:14:""avg_ball_con_p"";d:165.90000000000001;s:10:""ball_gra_c"";d:201.09999999999999;s:10:""ball_gra_p"";d:203.09999999999999;s:14:""avg_ball_gra_c"";d:209.69999999999999;s:14:""avg_ball_gra_p"";d:211.09999999999999;}",0,2020,101,21,22
41621,5110600213,,Tarix (Uchquduq tumani),Tarix (Uchquduq tumani),Tarix (Uchquduq tumani),,2020-07-12 16:43:14,2020-07-12 16:43:14,"O:27:""common\models\AdmissionData"":18:{s:4:""name"";N;s:9:""test_code"";N;s:15:""speciality_code"";N;s:8:""subject1"";N;s:8:""subject2"";N;s:8:""subject3"";N;s:7:""quote_c"";d:120;s:7:""quote_p"";d:50;s:7:""place_c"";i:17;s:7:""place_p"";d:14.5;s:10:""ball_con_c"";d:155.09999999999999;s:10:""ball_con_p"";d:157.30000000000001;s:14:""avg_ball_con_c"";d:159.40000000000001;s:14:""avg_ball_con_p"";d:175.90000000000001;s:10:""ball_gra_c"";d:168.09999999999999;s:10:""ball_gra_p"";d:213;s:14:""avg_ball_gra_c"";d:187.69999999999999;s:14:""avg_ball_gra_p"";d:217.69999999999999;}",0,2020,101,21,22
41622,5110900208,,Pedagogika va psixologiya (Konimex tumani),Pedagogika va psixologiya (Konimex tumani),Pedagogika va psixologiya (Konimex tumani),,2020-07-12 16:43:14,2020-07-12 16:43:14,"O:27:""common\models\AdmissionData"":18:{s:4:""name"";N;s:9:""test_code"";N;s:15:""speciality_code"";N;s:8:""subject1"";N;s:8:""subject2"";N;s:8:""subject3"";N;s:7:""quote_c"";d:20;s:7:""quote_p"";d:120;s:7:""place_c"";i:13;s:7:""place_p"";d:15.5;s:10:""ball_con_c"";d:140.30000000000001;s:10:""ball_con_p"";d:154.30000000000001;s:14:""avg_ball_con_c"";d:162.90000000000001;s:14:""avg_ball_con_p"";d:168.90000000000001;s:10:""ball_gra_c"";d:208.19999999999999;s:10:""ball_gra_p"";d:198.19999999999999;s:14:""avg_ball_gra_c"";d:214.5;s:14:""avg_ball_gra_p"";d:207.80000000000001;}",0,2020,101,21,22
41623,5110900212,,Pedagogika va psixologiya (Tomdi tumani),Pedagogika va psixologiya (Tomdi tumani),Pedagogika va psixologiya (Tomdi tumani),,2020-07-12 16:43:14,2020-07-12 16:43:14,"O:27:""common\models\AdmissionData"":18:{s:4:""name"";N;s:9:""test_code"";N;s:15:""speciality_code"";N;s:8:""subject1"";N;s:8:""subject2"";N;s:8:""subject3"";N;s:7:""quote_c"";d:40;s:7:""quote_p"";d:60;s:7:""place_c"";d:8.5;s:7:""place_p"";d:12.5;s:10:""ball_con_c"";d:151.19999999999999;s:10:""ball_con_p"";d:149.09999999999999;s:14:""avg_ball_con_c"";d:162.5;s:14:""avg_ball_con_p"";d:169.5;s:10:""ball_gra_c"";d:185.09999999999999;s:10:""ball_gra_p"";d:210.19999999999999;s:14:""avg_ball_gra_c"";d:199.09999999999999;s:14:""avg_ball_gra_p"";d:215.80000000000001;}",0,2020,101,21,22
41624,5110900214,,Pedagogika va psixologiya (Xatirchi tumani),Pedagogika va psixologiya (Xatirchi tumani),Pedagogika va psixologiya (Xatirchi tumani),,2020-07-12 16:43:14,2020-07-12 16:43:14,"O:27:""common\models\AdmissionData"":18:{s:4:""name"";N;s:9:""test_code"";N;s:15:""speciality_code"";N;s:8:""subject1"";N;s:8:""subject2"";N;s:8:""subject3"";N;s:7:""quote_c"";d:50;s:7:""quote_p"";d:100;s:7:""place_c"";d:12.5;s:7:""place_p"";d:13.5;s:10:""ball_con_c"";d:132.19999999999999;s:10:""ball_con_p"";d:133.09999999999999;s:14:""avg_ball_con_c"";d:159.30000000000001;s:14:""avg_ball_con_p"";d:146.09999999999999;s:10:""ball_gra_c"";d:213.5;s:10:""ball_gra_p"";d:172.09999999999999;s:14:""avg_ball_gra_c"";d:218;s:14:""avg_ball_gra_p"";d:190.40000000000001;}",0,2020,101,21,22
41625,5111400208,,Xorijiy til va adabiyoti: ingliz tili (Konimex tumani),Xorijiy til va adabiyoti: ingliz tili (Konimex tumani),Xorijiy til va adabiyoti: ingliz tili (Konimex tumani),,2020-07-12 16:43:14,2020-07-12 16:43:14,"O:27:""common\models\AdmissionData"":18:{s:4:""name"";N;s:9:""test_code"";N;s:15:""speciality_code"";N;s:8:""subject1"";N;s:8:""subject2"";N;s:8:""subject3"";N;s:7:""quote_c"";d:90;s:7:""quote_p"";d:110;s:7:""place_c"";i:8;s:7:""place_p"";i:7;s:10:""ball_con_c"";d:122.09999999999999;s:10:""ball_con_p"";d:152.09999999999999;s:14:""avg_ball_con_c"";d:142.5;s:14:""avg_ball_con_p"";d:164.40000000000001;s:10:""ball_gra_c"";d:183.19999999999999;s:10:""ball_gra_p"";d:189.09999999999999;s:14:""avg_ball_gra_c"";d:197.80000000000001;s:14:""avg_ball_gra_p"";d:201.69999999999999;}",0,2020,101,21,22
41626,5111400212,,Xorijiy til va adabiyoti: ingliz tili (Tomdi tumani),Xorijiy til va adabiyoti: ingliz tili (Tomdi tumani),Xorijiy til va adabiyoti: ingliz tili (Tomdi tumani),,2020-07-12 16:43:15,2020-07-12 16:43:15,"O:27:""common\models\AdmissionData"":18:{s:4:""name"";N;s:9:""test_code"";N;s:15:""speciality_code"";N;s:8:""subject1"";N;s:8:""subject2"";N;s:8:""subject3"";N;s:7:""quote_c"";d:30;s:7:""quote_p"";d:50;s:7:""place_c"";d:8.5;s:7:""place_p"";i:6;s:10:""ball_con_c"";d:152.09999999999999;s:10:""ball_con_p"";d:130;s:14:""avg_ball_con_c"";d:162.5;s:14:""avg_ball_con_p"";d:157.80000000000001;s:10:""ball_gra_c"";d:183.19999999999999;s:10:""ball_gra_p"";d:213.30000000000001;s:14:""avg_ball_gra_c"";d:197.80000000000001;s:14:""avg_ball_gra_p"";d:217.90000000000001;}",0,2020,101,21,22
41627,5111400213,,Xorijiy til va adabiyoti: ingliz tili (Uchquduq tumani),Xorijiy til va adabiyoti: ingliz tili (Uchquduq tumani),Xorijiy til va adabiyoti: ingliz tili (Uchquduq tumani),,2020-07-12 16:43:15,2020-07-12 16:43:15,"O:27:""common\models\AdmissionData"":18:{s:4:""name"";N;s:9:""test_code"";N;s:15:""speciality_code"";N;s:8:""subject1"";N;s:8:""subject2"";N;s:8:""subject3"";N;s:7:""quote_c"";d:100;s:7:""quote_p"";d:20;s:7:""place_c"";d:4.5;s:7:""place_p"";d:16.5;s:10:""ball_con_c"";d:134.5;s:10:""ball_con_p"";d:153.19999999999999;s:14:""avg_ball_con_c"";d:144.40000000000001;s:14:""avg_ball_con_p"";d:160.5;s:10:""ball_gra_c"";d:164.19999999999999;s:10:""ball_gra_p"";d:175.19999999999999;s:14:""avg_ball_gra_c"";d:185.09999999999999;s:14:""avg_ball_gra_p"";d:192.5;}",0,2020,101,21,22
41628,5111400214,,Xorijiy til va adabiyoti: ingliz tili (Xatirchi tumani),Xorijiy til va adabiyoti: ingliz tili (Xatirchi tumani),Xorijiy til va adabiyoti: ingliz tili (Xatirchi tumani),,2020-07-12 16:43:15,2020-07-12 16:43:15,"O:27:""common\models\AdmissionData"":18:{s:4:""name"";N;s:9:""test_code"";N;s:15:""speciality_code"";N;s:8:""subject1"";N;s:8:""subject2"";N;s:8:""subject3"";N;s:7:""quote_c"";d:30;s:7:""quote_p"";d:100;s:7:""place_c"";d:7.5;s:7:""place_p"";i:5;s:10:""ball_con_c"";d:147.5;s:10:""ball_con_p"";d:143.19999999999999;s:14:""avg_ball_con_c"";d:170.40000000000001;s:14:""avg_ball_con_p"";d:159.90000000000001;s:10:""ball_gra_c"";d:216.09999999999999;s:10:""ball_gra_p"";d:193.30000000000001;s:14:""avg_ball_gra_c"";d:219.69999999999999;s:14:""avg_ball_gra_p"";d:204.5;}",0,2020,101,21,22
41629,5111600208,,"Milliy g‘oya, ma’naviyat asoslari va huquq ta’limi (Konimex tumani)","Milliy g‘oya, ma’naviyat asoslari va huquq ta’limi (Konimex tumani)","Milliy g‘oya, ma’naviyat asoslari va huquq ta’limi (Konimex tumani)",,2020-07-12 16:43:15,2020-07-12 16:43:15,"O:27:""common\models\AdmissionData"":18:{s:4:""name"";N;s:9:""test_code"";N;s:15:""speciality_code"";N;s:8:""subject1"";N;s:8:""subject2"";N;s:8:""subject3"";N;s:7:""quote_c"";d:60;s:7:""quote_p"";d:60;s:7:""place_c"";d:12.5;s:7:""place_p"";i:12;s:10:""ball_con_c"";d:142.19999999999999;s:10:""ball_con_p"";d:157.09999999999999;s:14:""avg_ball_con_c"";d:161.19999999999999;s:14:""avg_ball_con_p"";d:164.09999999999999;s:10:""ball_gra_c"";d:199.09999999999999;s:10:""ball_gra_p"";d:178.09999999999999;s:14:""avg_ball_gra_c"";d:208.40000000000001;s:14:""avg_ball_gra_p"";d:194.40000000000001;}",0,2020,101,21,22
41630,5111600212,,"Milliy g‘oya, ma’naviyat asoslari va huquq ta’limi (Tomdi tumani)","Milliy g‘oya, ma’naviyat asoslari va huquq ta’limi (Tomdi tumani)","Milliy g‘oya, ma’naviyat asoslari va huquq ta’limi (Tomdi tumani)",,2020-07-12 16:43:15,2020-07-12 16:43:15,"O:27:""common\models\AdmissionData"":18:{s:4:""name"";N;s:9:""test_code"";N;s:15:""speciality_code"";N;s:8:""subject1"";N;s:8:""subject2"";N;s:8:""subject3"";N;s:7:""quote_c"";d:50;s:7:""quote_p"";d:70;s:7:""place_c"";d:6.5;s:7:""place_p"";d:7.5;s:10:""ball_con_c"";d:147.30000000000001;s:10:""ball_con_p"";d:120.3;s:14:""avg_ball_con_c"";d:161.59999999999999;s:14:""avg_ball_con_p"";d:149.30000000000001;s:10:""ball_gra_c"";d:190.19999999999999;s:10:""ball_gra_p"";d:207.19999999999999;s:14:""avg_ball_gra_c"";d:202.5;s:14:""avg_ball_gra_p"";d:213.80000000000001;}",0,2020,101,21,22
41631,5111600214,,"Milliy g‘oya, ma’naviyat asoslari va huquq ta’limi (Xatirchi tumani)","Milliy g‘oya, ma’naviyat asoslari va huquq ta’limi (Xatirchi tumani)","Milliy g‘oya, ma’naviyat asoslari va huquq ta’limi (Xatirchi tumani)",,2020-07-12 16:43:15,2020-07-12 16:43:15,"O:27:""common\models\AdmissionData"":18:{s:4:""name"";N;s:9:""test_code"";N;s:15:""speciality_code"";N;s:8:""subject1"";N;s:8:""subject2"";N;s:8:""subject3"";N;s:7:""quote_c"";d:60;s:7:""quote_p"";d:50;s:7:""place_c"";i:15;s:7:""place_p"";d:14.5;s:10:""ball_con_c"";d:156.30000000000001;s:10:""ball_con_p"";d:124.2;s:14:""avg_ball_con_c"";d:174.5;s:14:""avg_ball_con_p"";d:142.5;s:10:""ball_gra_c"";d:211;s:10:""ball_gra_p"";d:179.19999999999999;s:14:""avg_ball_gra_c"";d:216.30000000000001;s:14:""avg_ball_gra_p"";d:195.09999999999999;}",0,2020,101,21,22
41632,5111700213,,Boshlang‘ich ta’lim (Uchquduq tumani),Boshlang‘ich ta’lim (Uchquduq tumani),Boshlang‘ich ta’lim (Uchquduq tumani),,2020-07-12 16:43:15,2020-07-12 16:43:15,"O:27:""common\models\AdmissionData"":18:{s:4:""name"";N;s:9:""test_code"";N;s:15:""speciality_code"";N;s:8:""subject1"";N;s:8:""subject2"";N;s:8:""subject3"";N;s:7:""quote_c"";d:100;s:7:""quote_p"";d:80;s:7:""place_c"";d:7.5;s:7:""place_p"";d:6.5;s:10:""ball_con_c"";d:142.19999999999999;s:10:""ball_con_p"";d:154.30000000000001;s:14:""avg_ball_con_c"";d:163.80000000000001;s:14:""avg_ball_con_p"";d:167.59999999999999;s:10:""ball_gra_c"";d:207.09999999999999;s:10:""ball_gra_p"";d:194.30000000000001;s:14:""avg_ball_gra_c"";d:213.69999999999999;s:14:""avg_ball_gra_p"";d:205.19999999999999;}",0,2020,101,21,22
41633,5111301208,,Ona tili va adabiyot: rus tili va adabiyoti (Konimex tumani),Ona tili va adabiyot: rus tili va adabiyoti (Konimex tumani),Ona tili va adabiyot: rus tili va adabiyoti (Konimex tumani),,2020-07-12 16:43:15,2020-07-12 16:43:15,"O:27:""common\models\AdmissionData"":18:{s:4:""name"";N;s:9:""test_code"";N;s:15:""speciality_code"";N;s:8:""subject1"";N;s:8:""subject2"";N;s:8:""subject3"";N;s:7:""quote_c"";d:60;s:7:""quote_p"";d:60;s:7:""place_c"";i:15;s:7:""place_p"";i:14;s:10:""ball_con_c"";d:144.19999999999999;s:10:""ball_con_p"";d:121.2;s:14:""avg_ball_con_c"";d:167.59999999999999;s:14:""avg_ball_con_p"";d:152.19999999999999;s:10:""ball_gra_c"";d:214.5;s:10:""ball_gra_p"";d:214.09999999999999;s:14:""avg_ball_gra_c"";d:218.69999999999999;s:14:""avg_ball_gra_p"";d:218.40000000000001;}",0,2020,101,21,22
41634,5111301213,,Ona tili va adabiyot: rus tili va adabiyoti (Uchquduq tumani),Ona tili va adabiyot: rus tili va adabiyoti (Uchquduq tumani),Ona tili va adabiyot: rus tili va adabiyoti (Uchquduq tumani),,2020-07-12 16:43:15,2020-07-12 16:43:15,"O:27:""common\models\AdmissionData"":18:{s:4:""name"";N;s:9:""test_code"";N;s:15:""speciality_code"";N;s:8:""subject1"";N;s:8:""subject2"";N;s:8:""subject3"";N;s:7:""quote_c"";d:40;s:7:""quote_p"";d:40;s:7:""place_c"";i:8;s:7:""place_p"";i:16;s:10:""ball_con_c"";d:124;s:10:""ball_con_p"";d:159.09999999999999;s:14:""avg_ball_con_c"";d:146;s:14:""avg_ball_con_p"";d:176.5;s:10:""ball_gra_c"";d:190.09999999999999;s:10:""ball_gra_p"";d:211.30000000000001;s:14:""avg_ball_gra_c"";d:202.40000000000001;s:14:""avg_ball_gra_p"";d:216.5;}",0,2020,101,21,22
41635,5111301214,,Ona tili va adabiyot: rus tili va adabiyoti (Xatirchi tumani),Ona tili va adabiyot: rus tili va adabiyoti (Xatirchi tumani),Ona tili va adabiyot: rus tili va adabiyoti (Xatirchi tumani),,2020-07-12 16:43:15,2020-07-12 16:43:15,"O:27:""common\models\AdmissionData"":18:{s:4:""name"";N;s:9:""test_code"";N;s:15:""speciality_code"";N;s:8:""subject1"";N;s:8:""subject2"";N;s:8:""subject3"";N;s:7:""quote_c"";d:90;s:7:""quote_p"";d:60;s:7:""place_c"";d:12.5;s:7:""place_p"";d:14.5;s:10:""ball_con_c"";d:158.19999999999999;s:10:""ball_con_p"";d:159.19999999999999;s:14:""avg_ball_con_c"";d:161.09999999999999;s:14:""avg_ball_con_p"";d:160.09999999999999;s:10:""ball_gra_c"";d:167;s:10:""ball_gra_p"";d:162;s:14:""avg_ball_gra_c"";d:187;s:14:""avg_ball_gra_p"";d:183.69999999999999;}",0,2020,101,21,22
41636,5110100058,,Matematika va informatika (Angren shahri),Matematika va informatika (Angren shahri),Matematika va informatika (Angren shahri),,2020-07-12 16:43:15,2020-07-12 16:43:15,"O:27:""common\models\AdmissionData"":18:{s:4:""name"";N;s:9:""test_code"";N;s:15:""speciality_code"";N;s:8:""subject1"";N;s:8:""subject2"";N;s:8:""subject3"";N;s:7:""quote_c"";d:30;s:7:""quote_p"";d:120;s:7:""place_c"";d:14.5;s:7:""place_p"";d:6.5;s:10:""ball_con_c"";d:135;s:10:""ball_con_p"";d:145.19999999999999;s:14:""avg_ball_con_c"";d:145.40000000000001;s:14:""avg_ball_con_p"";d:152.19999999999999;s:10:""ball_gra_c"";d:166.19999999999999;s:10:""ball_gra_p"";d:166.19999999999999;s:14:""avg_ball_gra_c"";d:186.5;s:14:""avg_ball_gra_p"";d:186.5;}",0,2020,101,21,22
41637,5110100237,,Matematika va informatika (Bekobod tumani),Matematika va informatika (Bekobod tumani),Matematika va informatika (Bekobod tumani),,2020-07-12 16:43:15,2020-07-12 16:43:15,"O:27:""common\models\AdmissionData"":18:{s:4:""name"";N;s:9:""test_code"";N;s:15:""speciality_code"";N;s:8:""subject1"";N;s:8:""subject2"";N;s:8:""subject3"";N;s:7:""quote_c"";d:60;s:7:""quote_p"";d:120;s:7:""place_c"";d:15.5;s:7:""place_p"";i:10;s:10:""ball_con_c"";d:125.3;s:10:""ball_con_p"";d:158;s:14:""avg_ball_con_c"";d:151.90000000000001;s:14:""avg_ball_con_p"";d:170.40000000000001;s:10:""ball_gra_c"";d:205.09999999999999;s:10:""ball_gra_p"";d:195.09999999999999;s:14:""avg_ball_gra_c"";d:212.40000000000001;s:14:""avg_ball_gra_p"";d:205.69999999999999;}",0,2020,101,21,22
41638,5110100238,,Matematika va informatika (Bo'ka tumani),Matematika va informatika (Bo'ka tumani),Matematika va informatika (Bo'ka tumani),,2020-07-12 16:43:15,2020-07-12 16:43:15,"O:27:""common\models\AdmissionData"":18:{s:4:""name"";N;s:9:""test_code"";N;s:15:""speciality_code"";N;s:8:""subject1"";N;s:8:""subject2"";N;s:8:""subject3"";N;s:7:""quote_c"";d:110;s:7:""quote_p"";d:80;s:7:""place_c"";d:15.5;s:7:""place_p"";i:11;s:10:""ball_con_c"";d:137.09999999999999;s:10:""ball_con_p"";d:150.09999999999999;s:14:""avg_ball_con_c"";d:159.19999999999999;s:14:""avg_ball_con_p"";d:158.09999999999999;s:10:""ball_gra_c"";d:203.30000000000001;s:10:""ball_gra_p"";d:174.09999999999999;s:14:""avg_ball_gra_c"";d:211.19999999999999;s:14:""avg_ball_gra_p"";d:191.69999999999999;}",0,2020,101,21,22
41639,5110100240,,Matematika va informatika (Chinoz tumani),Matematika va informatika (Chinoz tumani),Matematika va informatika (Chinoz tumani),,2020-07-12 16:43:15,2020-07-12 16:43:15,"O:27:""common\models\AdmissionData"":18:{s:4:""name"";N;s:9:""test_code"";N;s:15:""speciality_code"";N;s:8:""subject1"";N;s:8:""subject2"";N;s:8:""subject3"";N;s:7:""quote_c"";d:120;s:7:""quote_p"";d:50;s:7:""place_c"";d:9.5;s:7:""place_p"";d:7.5;s:10:""ball_con_c"";d:133.09999999999999;s:10:""ball_con_p"";d:155.19999999999999;s:14:""avg_ball_con_c"";d:160.09999999999999;s:14:""avg_ball_con_p"";d:167.5;s:10:""ball_gra_c"";d:214.09999999999999;s:10:""ball_gra_p"";d:192.09999999999999;s:14:""avg_ball_gra_c"";d:218.40000000000001;s:14:""avg_ball_gra_p"";d:203.69999999999999;}",0,2020,101,21,22
41640,5110100241,,Matematika va informatika (Ohangaron tumani),Matematika va informatika (Ohangaron tumani),Matematika va informatika (Ohangaron tumani),,2020-07-12 16:43:15,2020-07-12 16:43:15,"O:27:""common\models\AdmissionData"":18:{s:4:""name"";N;s:9:""test_code"";N;s:15:""speciality_code"";N;s:8:""subject1"";N;s:8:""subject2"";N;s:8:""subject3"";N;s:7:""quote_c"";d:90;s:7:""quote_p"";d:30;s:7:""place_c"";i:12;s:7:""place_p"";d:13.5;s:10:""ball_con_c"";d:145.30000000000001;s:10:""ball_con_p"";d:126;s:14:""avg_ball_con_c"";d:169.19999999999999;s:14:""avg_ball_con_p"";d:153.40000000000001;s:10:""ball_gra_c"";d:217.09999999999999;s:10:""ball_gra_p"";d:208.09999999999999;s:14:""avg_ball_gra_c"";d:220.40000000000001;s:14:""avg_ball_gra_p"";d:214.40000000000001;}",0,2020,101,21,22
41641,5110100242,,Matematika va informatika (Oqqo'rg'on tumani),Matematika va informatika (Oqqo'rg'on tumani),Matematika va informatika (Oqqo'rg'on tumani),,2020-07-12 16:43:15,2020-07-12 16:43:15,"O:27:""common\models\AdmissionData"":18:{s:4:""name"";N;s:9:""test_code"";N;s:15:""speciality_code"";N;s:8:""subject1"";N;s:8:""subject2"";N;s:8:""subject3"";N;s:7:""quote_c"";d:40;s:7:""quote_p"";d:20;s:7:""place_c"";d:10.5;s:7:""place_p"";i:10;s:10:""ball_con_c"";d:139.09999999999999;s:10:""ball_con_p"";d:131.09999999999999;s:14:""avg_ball_con_c"";d:153.59999999999999;s:14:""avg_ball_con_p"";d:146.80000000000001;s:10:""ball_gra_c"";d:182.5;s:10:""ball_gra_p"";d:178.30000000000001;s:14:""avg_ball_gra_c"";d:197.30000000000001;s:14:""avg_ball_gra_p"";d:194.5;}",0,2020,101,21,22
41642,5110100247,,Matematika va informatika (Quyichirchiq tumani),Matematika va informatika (Quyichirchiq tumani),Matematika va informatika (Quyichirchiq tumani),,2020-07-12 16:43:15,2020-07-12 16:43:15,"O:27:""common\models\AdmissionData"":18:{s:4:""name"";N;s:9:""test_code"";N;s:15:""speciality_code"";N;s:8:""subject1"";N;s:8:""subject2"";N;s:8:""subject3"";N;s:7:""quote_c"";d:110;s:7:""quote_p"";d:110;s:7:""place_c"";i:17;s:7:""place_p"";i:17;s:10:""ball_con_c"";d:124.09999999999999;s:10:""ball_con_p"";d:120.09999999999999;s:14:""avg_ball_con_c"";d:136.90000000000001;s:14:""avg_ball_con_p"";d:148.40000000000001;s:10:""ball_gra_c"";d:162.5;s:10:""ball_gra_p"";d:205.09999999999999;s:14:""avg_ball_gra_c"";d:184;s:14:""avg_ball_gra_p"";d:212.40000000000001;}",0,2020,101,21,22
41643,5110200058,,Fizika va astronomiya (Angren shahri),Fizika va astronomiya (Angren shahri),Fizika va astronomiya (Angren shahri),,2020-07-12 16:43:15,2020-07-12 16:43:15,"O:27:""common\models\AdmissionData"":18:{s:4:""name"";N;s:9:""test_code"";N;s:15:""speciality_code"";N;s:8:""subject1"";N;s:8:""subject2"";N;s:8:""subject3"";N;s:7:""quote_c"";d:20;s:7:""quote_p"";d:80;s:7:""place_c"";d:13.5;s:7:""place_p"";d:12.5;s:10:""ball_con_c"";d:140;s:10:""ball_con_p"";d:128.09999999999999;s:14:""avg_ball_con_c"";d:160.40000000000001;s:14:""avg_ball_con_p"";d:154.09999999999999;s:10:""ball_gra_c"";d:201.19999999999999;s:10:""ball_gra_p"";d:206;s:14:""avg_ball_gra_c"";d:209.80000000000001;s:14:""avg_ball_gra_p"";d:213;}",0,2020,101,21,22
41644,5110200237,,Fizika va astronomiya (Bekobod tumani),Fizika va astronomiya (Bekobod tumani),Fizika va astronomiya (Bekobod tumani),,2020-07-12 16:43:15,2020-07-12 16:43:15,"O:27:""common\models\AdmissionData"":18:{s:4:""name"";N;s:9:""test_code"";N;s:15:""speciality_code"";N;s:8:""subject1"";N;s:8:""subject2"";N;s:8:""subject3"";N;s:7:""quote_c"";d:80;s:7:""quote_p"";d:20;s:7:""place_c"";i:9;s:7:""place_p"";d:15.5;s:10:""ball_con_c"";d:123.09999999999999;s:10:""ball_con_p"";d:158.5;s:14:""avg_ball_con_c"";d:147.80000000000001;s:14:""avg_ball_con_p"";d:177;s:10:""ball_gra_c"";d:197.09999999999999;s:10:""ball_gra_p"";d:214.09999999999999;s:14:""avg_ball_gra_c"";d:207.09999999999999;s:14:""avg_ball_gra_p"";d:218.40000000000001;}",0,2020,101,21,22
41645,5110200239,,Fizika va astronomiya (Bo'stonliq tumani),Fizika va astronomiya (Bo'stonliq tumani),Fizika va astronomiya (Bo'stonliq tumani),,2020-07-12 16:43:15,2020-07-12 16:43:15,"O:27:""common\models\AdmissionData"":18:{s:4:""name"";N;s:9:""test_code"";N;s:15:""speciality_code"";N;s:8:""subject1"";N;s:8:""subject2"";N;s:8:""subject3"";N;s:7:""quote_c"";d:20;s:7:""quote_p"";d:90;s:7:""place_c"";d:12.5;s:7:""place_p"";d:7.5;s:10:""ball_con_c"";d:136.09999999999999;s:10:""ball_con_p"";d:144.09999999999999;s:14:""avg_ball_con_c"";d:162.09999999999999;s:14:""avg_ball_con_p"";d:165.40000000000001;s:10:""ball_gra_c"";d:214.09999999999999;s:10:""ball_gra_p"";d:208.09999999999999;s:14:""avg_ball_gra_c"";d:218.40000000000001;s:14:""avg_ball_gra_p"";d:214.40000000000001;}",0,2020,101,21,22
41646,5110200241,,Fizika va astronomiya (Ohangaron tumani),Fizika va astronomiya (Ohangaron tumani),Fizika va astronomiya (Ohangaron tumani),,2020-07-12 16:43:15,2020-07-12 16:43:15,"O:27:""common\models\AdmissionData"":18:{s:4:""name"";N;s:9:""test_code"";N;s:15:""speciality_code"";N;s:8:""subject1"";N;s:8:""subject2"";N;s:8:""subject3"";N;s:7:""quote_c"";d:40;s:7:""quote_p"";d:80;s:7:""place_c"";i:14;s:7:""place_p"";d:12.5;s:10:""ball_con_c"";d:136.19999999999999;s:10:""ball_con_p"";d:138.19999999999999;s:14:""avg_ball_con_c"";d:153.19999999999999;s:14:""avg_ball_con_p"";d:159.09999999999999;s:10:""ball_gra_c"";d:187.30000000000001;s:10:""ball_gra_p"";d:201;s:14:""avg_ball_gra_c"";d:200.5;s:14:""avg_ball_gra_p"";d:209.69999999999999;}",0,2020,101,21,22
41647,5110200242,,Fizika va astronomiya (Oqqo'rg'on tumani),Fizika va astronomiya (Oqqo'rg'on tumani),Fizika va astronomiya (Oqqo'rg'on tumani),,2020-07-12 16:43:15,2020-07-12 16:43:15,"O:27:""common\models\AdmissionData"":18:{s:4:""name"";N;s:9:""test_code"";N;s:15:""speciality_code"";N;s:8:""subject1"";N;s:8:""subject2"";N;s:8:""subject3"";N;s:7:""quote_c"";d:50;s:7:""quote_p"";d:80;s:7:""place_c"";d:13.5;s:7:""place_p"";d:7.5;s:10:""ball_con_c"";d:141.19999999999999;s:10:""ball_con_p"";d:150.09999999999999;s:14:""avg_ball_con_c"";d:155.90000000000001;s:14:""avg_ball_con_p"";d:169.19999999999999;s:10:""ball_gra_c"";d:185.30000000000001;s:10:""ball_gra_p"";d:207.30000000000001;s:14:""avg_ball_gra_c"";d:199.19999999999999;s:14:""avg_ball_gra_p"";d:213.90000000000001;}",0,2020,101,21,22
41648,5110200247,,Fizika va astronomiya (Quyichirchiq tumani),Fizika va astronomiya (Quyichirchiq tumani),Fizika va astronomiya (Quyichirchiq tumani),,2020-07-12 16:43:15,2020-07-12 16:43:15,"O:27:""common\models\AdmissionData"":18:{s:4:""name"";N;s:9:""test_code"";N;s:15:""speciality_code"";N;s:8:""subject1"";N;s:8:""subject2"";N;s:8:""subject3"";N;s:7:""quote_c"";d:30;s:7:""quote_p"";d:80;s:7:""place_c"";d:16.5;s:7:""place_p"";i:7;s:10:""ball_con_c"";d:131.09999999999999;s:10:""ball_con_p"";d:151.09999999999999;s:14:""avg_ball_con_c"";d:148.80000000000001;s:14:""avg_ball_con_p"";d:157.80000000000001;s:10:""ball_gra_c"";d:184.30000000000001;s:10:""ball_gra_p"";d:171.09999999999999;s:14:""avg_ball_gra_c"";d:198.5;s:14:""avg_ball_gra_p"";d:189.69999999999999;}",0,2020,101,21,22
